,AND,ARG,ARM,AUS,BGD,BOL,BRA,CAN,CHL,CHN,COL,CYP,CZE,DEU,ECU,EGY,ETH,GBR,GRC,GTM,HKG,IDN,IND,IRN,IRQ,JOR,JPN,KAZ,KEN,KGZ,KOR,LBN,LBY,MAC,MAR,MDV,MEX,MMR,MNG,MYS,NGA,NIC,NIR,NLD,NZL,PAK,PER,PHL,PRI,ROU,RUS,SGP,SRB,SVK,THA,TJK,TUN,TUR,TWN,UKR,URY,USA,UZB,VEN,VNM,ZWE
PAK,0.02373320981860161,0.01767009310424328,0.020202022045850754,0.02439006417989731,0.049536339938640594,0.020789004862308502,0.01645548827946186,0.02439006417989731,0.023274216800928116,0.03664765506982803,0.02439006417989731,0.02439006417989731,0.01990346983075142,0.02439006417989731,0.024226438254117966,0.01645548827946186,0.018918372690677643,0.02439006417989731,0.024050027132034302,0.036921143531799316,0.020666716620326042,0.021193332970142365,0.017261996865272522,0.023010026663541794,0.02439006417989731,0.013730049133300781,0.02439006417989731,0.023978538811206818,0.02439006417989731,0.020666716620326042,0.026159748435020447,0.023794174194335938,0.02439006417989731,0.023056648671627045,0.01705365628004074,0.02439006417989731,0.023010026663541794,0.020666716620326042,0.02439006417989731,0.021362870931625366,0.02185845747590065,0.04323633760213852,0.02439006417989731,0.02439006417989731,0.02439006417989731,0.0,0.021412856876850128,0.013118196278810501,0.023274216800928116,0.02765529230237007,0.020547490566968918,0.02439006417989731,0.020666716620326042,0.02439006417989731,0.02439006417989731,0.020666716620326042,0.01865217834711075,0.02497503161430359,0.02439006417989731,0.01767009310424328,0.02439006417989731,0.02439006417989731,0.02439006417989731,0.02193499356508255,0.02439006417989731,0.016233764588832855
PER,0.015238597989082336,0.015238597989082336,0.015238597989082336,0.015238597989082336,0.049536339938640594,0.015238597989082336,0.015238597989082336,0.015238597989082336,0.015238597989082336,0.028788939118385315,0.017701663076877594,0.015238597989082336,0.015238597989082336,0.015238597989082336,0.015238597989082336,0.015352049842476845,0.014786764979362488,0.015238597989082336,0.015238597989082336,0.036921143531799316,0.015238597989082336,0.015238597989082336,0.017261996865272522,0.015238597989082336,0.015238597989082336,0.015238597989082336,0.015238597989082336,0.015238597989082336,0.015238597989082336,0.015238597989082336,0.026159748435020447,0.015238597989082336,0.015238597989082336,0.023056648671627045,0.015238597989082336,0.015238597989082336,0.015238597989082336,0.015238597989082336,0.015238597989082336,0.015238597989082336,0.014694362878799438,0.04323633760213852,0.015238597989082336,0.015238597989082336,0.015238597989082336,0.021412856876850128,0.0,0.019311394542455673,0.015238597989082336,0.02765529230237007,0.015238597989082336,0.015238597989082336,0.015238597989082336,0.015238597989082336,0.015238597989082336,0.015238597989082336,0.021054212003946304,0.02497503161430359,0.015238597989082336,0.015238597989082336,0.015238597989082336,0.015238597989082336,0.015238597989082336,0.01796995848417282,0.015238597989082336,0.015238597989082336
PHL,0.02113848179578781,0.02415379323065281,0.02415379323065281,0.02415379323065281,0.049536339938640594,0.02415379323065281,0.017858929932117462,0.02415379323065281,0.01546437107026577,0.03664765506982803,0.02415379323065281,0.02415379323065281,0.012227926403284073,0.02415379323065281,0.014415305107831955,0.02415379323065281,0.018918372690677643,0.02415379323065281,0.02415379323065281,0.036921143531799316,0.018986277282238007,0.02415379323065281,0.017261996865272522,0.02415379323065281,0.022319067269563675,0.020078934729099274,0.02415379323065281,0.02415379323065281,0.02415379323065281,0.02415379323065281,0.026159748435020447,0.02415379323065281,0.02415379323065281,0.023056648671627045,0.01620246097445488,0.02415379323065281,0.02415379323065281,0.02415379323065281,0.02415379323065281,0.02415379323065281,0.02415379323065281,0.04323633760213852,0.02415379323065281,0.02415379323065281,0.023233648389577866,0.013118196278810501,0.019311394542455673,0.0,0.01583598181605339,0.02765529230237007,0.02113848179578781,0.020994510501623154,0.02415379323065281,0.01546437107026577,0.02415379323065281,0.021656304597854614,0.01514577865600586,0.02497503161430359,0.018986277282238007,0.021656304597854614,0.02415379323065281,0.02415379323065281,0.016573641449213028,0.016573641449213028,0.01890464499592781,0.01918536052107811
PRI,0.010822512209415436,0.014521345496177673,0.014430016279220581,0.014521345496177673,0.049536339938640594,0.014521345496177673,0.014430016279220581,0.014521345496177673,0.011448606848716736,0.03664765506982803,0.020329251885414124,0.014521345496177673,0.015055164694786072,0.014521345496177673,0.0068993717432022095,0.016051094979047775,0.018918372690677643,0.014521345496177673,0.014521345496177673,0.036921143531799316,0.00953848659992218,0.014521345496177673,0.017261996865272522,0.014521345496177673,0.012670263648033142,0.015817515552043915,0.014521345496177673,0.012934766709804535,0.011333122849464417,0.014521345496177673,0.026159748435020447,0.014521345496177673,0.014521345496177673,0.023056648671627045,0.012670263648033142,0.014521345496177673,0.014521345496177673,0.014521345496177673,0.014521345496177673,0.011858850717544556,0.014521345496177673,0.04323633760213852,0.014521345496177673,0.014521345496177673,0.011448606848716736,0.023274216800928116,0.015238597989082336,0.01583598181605339,0.0,0.02765529230237007,0.014521345496177673,0.011448606848716736,0.014521345496177673,0.00888001173734665,0.014521345496177673,0.014521345496177673,0.017529260367155075,0.02497503161430359,0.014521345496177673,0.014521345496177673,0.014521345496177673,0.014521345496177673,0.011531811207532883,0.016228612512350082,0.012368585914373398,0.016725696623325348
ROU,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.049536339938640594,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.036497458815574646,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.03201829828321934,0.02765529230237007,0.02765529230237007,0.02449829876422882,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.023443125188350677,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.0261811763048172,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.04323633760213852,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.0,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.02765529230237007,0.027491413056850433,0.023443125188350677,0.02765529230237007,0.02765529230237007
RUS,0.01088368333876133,0.012705277651548386,0.00948217511177063,0.00588833075016737,0.049536339938640594,0.006195820868015289,0.008621061220765114,0.0038677286356687546,0.007791414856910706,0.03664765506982803,0.020329251885414124,0.004001187160611153,0.021357564255595207,0.00588833075016737,0.014029182493686676,0.01374933123588562,0.018918372690677643,0.00588833075016737,0.004181917756795883,0.036921143531799316,0.009741086512804031,0.014337301254272461,0.017261996865272522,0.009706671349704266,0.010318811051547527,0.016562385484576225,0.00751563161611557,0.011146105825901031,0.006576180458068848,0.01222609169781208,0.026159748435020447,0.0057703834027051926,0.005478711798787117,0.023056648671627045,0.01456758938729763,0.00405295193195343,0.006340250372886658,0.012499092146754265,0.00588833075016737,0.008183520287275314,0.006199976429343224,0.04323633760213852,0.005439957603812218,0.00588833075016737,0.005098208785057068,0.020547490566968918,0.015238597989082336,0.02113848179578781,0.014521345496177673,0.02765529230237007,0.0,0.007906388491392136,0.006036216393113136,0.011337868869304657,0.006556730717420578,0.012231705710291862,0.023408962413668633,0.02497503161430359,0.0049325767904520035,0.0149159487336874,0.00588833075016737,0.00588833075016737,0.013744115829467773,0.02193499356508255,0.012987013906240463,0.01918536052107811
SGP,0.01088368333876133,0.013785673305392265,0.01049855537712574,0.007906388491392136,0.049536339938640594,0.006819726899266243,0.008687401190400124,0.007906388491392136,0.009315983392298222,0.03664765506982803,0.020329251885414124,0.007906388491392136,0.021357564255595207,0.007906388491392136,0.009043604135513306,0.016051094979047775,0.018918372690677643,0.007906388491392136,0.007906388491392136,0.036921143531799316,0.011680524796247482,0.014337301254272461,0.017261996865272522,0.007906388491392136,0.007906388491392136,0.016562385484576225,0.007906388491392136,0.006941895931959152,0.006502062082290649,0.01222609169781208,0.026159748435020447,0.007906388491392136,0.007906388491392136,0.023056648671627045,0.01456758938729763,0.007906388491392136,0.008328908123075962,0.012499092146754265,0.007906388491392136,0.006217777729034424,0.008616495877504349,0.04323633760213852,0.007906388491392136,0.007906388491392136,0.007906388491392136,0.02439006417989731,0.015238597989082336,0.020994510501623154,0.011448606848716736,0.02765529230237007,0.007906388491392136,0.0,0.007957890629768372,0.01219087839126587,0.007906388491392136,0.012231705710291862,0.020562298595905304,0.02497503161430359,0.007906388491392136,0.0149159487336874,0.007906388491392136,0.007906388491392136,0.011531811207532883,0.016228612512350082,0.011470861732959747,0.01749497838318348
SRB,0.010072372853755951,0.013307938352227211,0.006955387070775032,0.007957890629768372,0.049536339938640594,0.005609825253486633,0.008646246045827866,0.007957890629768372,0.009679516777396202,0.03664765506982803,0.020329251885414124,0.007957890629768372,0.02088727056980133,0.007957890629768372,0.014029182493686676,0.015352049842476845,0.018918372690677643,0.007957890629768372,0.006336536258459091,0.036921143531799316,0.00892975740134716,0.014337301254272461,0.017261996865272522,0.005296535789966583,0.007957890629768372,0.015493486076593399,0.007957890629768372,0.011146105825901031,0.007957890629768372,0.010965641587972641,0.026159748435020447,0.007625944912433624,0.007957890629768372,0.023056648671627045,0.009752102196216583,0.007816538214683533,0.00686611607670784,0.010965641587972641,0.007957890629768372,0.008183520287275314,0.006707601249217987,0.04323633760213852,0.007957890629768372,0.007957890629768372,0.007957890629768372,0.020666716620326042,0.015238597989082336,0.02415379323065281,0.014521345496177673,0.02765529230237007,0.006036216393113136,0.007957890629768372,0.0,0.013597514480352402,0.007957890629768372,0.011920418590307236,0.023274216800928116,0.02497503161430359,0.007957890629768372,0.013916116207838058,0.007957890629768372,0.007957890629768372,0.013744115829467773,0.02193499356508255,0.012987013906240463,0.01918536052107811
SVK,0.008829556405544281,0.013785673305392265,0.013597514480352402,0.013597514480352402,0.049536339938640594,0.013225547969341278,0.009898100048303604,0.013597514480352402,0.007528258487582207,0.03664765506982803,0.020329251885414124,0.013597514480352402,0.011320095509290695,0.013597514480352402,0.009898100048303604,0.016051094979047775,0.018918372690677643,0.013597514480352402,0.013597514480352402,0.036921143531799316,0.011680524796247482,0.014337301254272461,0.017261996865272522,0.013597514480352402,0.01351543515920639,0.01369975134730339,0.013597514480352402,0.013597514480352402,0.013597514480352402,0.012297853827476501,0.026159748435020447,0.013597514480352402,0.013597514480352402,0.023056648671627045,0.01456758938729763,0.013597514480352402,0.013597514480352402,0.012297853827476501,0.013597514480352402,0.013597514480352402,0.013597514480352402,0.04323633760213852,0.013597514480352402,0.013597514480352402,0.013597514480352402,0.02439006417989731,0.015238597989082336,0.01546437107026577,0.00888001173734665,0.02765529230237007,0.011337868869304657,0.01219087839126587,0.013597514480352402,0.0,0.013225547969341278,0.011343076825141907,0.017993703484535217,0.02497503161430359,0.009898100048303604,0.011984247714281082,0.013597514480352402,0.013597514480352402,0.011531811207532883,0.02193499356508255,0.010101012885570526,0.01918536052107811
THA,0.005411256104707718,0.013661865144968033,0.009695366024971008,0.006556730717420578,0.049536339938640594,0.006409011781215668,0.008687401190400124,0.006556730717420578,0.009679516777396202,0.03664765506982803,0.020329251885414124,0.006556730717420578,0.017425552010536194,0.006556730717420578,0.014029182493686676,0.016051094979047775,0.018918372690677643,0.006556730717420578,0.006556730717420578,0.036921143531799316,0.011390652507543564,0.014337301254272461,0.017261996865272522,0.010042427107691765,0.010182784870266914,0.01455577090382576,0.00488226767629385,0.011146105825901031,0.006576180458068848,0.010411027818918228,0.026159748435020447,0.0051042065024375916,0.006556730717420578,0.023056648671627045,0.01456758938729763,0.006556730717420578,0.008328908123075962,0.010957028716802597,0.006556730717420578,0.008183520287275314,0.008014395833015442,0.04323633760213852,0.006556730717420578,0.006556730717420578,0.006556730717420578,0.02439006417989731,0.015238597989082336,0.02415379323065281,0.014521345496177673,0.02765529230237007,0.006556730717420578,0.007906388491392136,0.007957890629768372,0.013225547969341278,0.0,0.009467478841543198,0.023408962413668633,0.02497503161430359,0.006556730717420578,0.012840267270803452,0.006556730717420578,0.006556730717420578,0.013744115829467773,0.02193499356508255,0.012987013906240463,0.01918536052107811
TJK,0.006596894934773445,0.013307938352227211,0.010924629867076874,0.012231705710291862,0.049536339938640594,0.011260583996772766,0.008687401190400124,0.012231705710291862,0.009467478841543198,0.03664765506982803,0.020329251885414124,0.012231705710291862,0.015543080866336823,0.012231705710291862,0.014029182493686676,0.015352049842476845,0.018918372690677643,0.012231705710291862,0.012231705710291862,0.036921143531799316,0.00881960242986679,0.014337301254272461,0.017261996865272522,0.012231705710291862,0.012231705710291862,0.009090052917599678,0.006206456571817398,0.011146105825901031,0.012231705710291862,0.007361060008406639,0.026159748435020447,0.012231705710291862,0.012231705710291862,0.023056648671627045,0.013124890625476837,0.012231705710291862,0.012231705710291862,0.009091204963624477,0.012231705710291862,0.012231705710291862,0.00888265110552311,0.04323633760213852,0.012231705710291862,0.012231705710291862,0.012231705710291862,0.020666716620326042,0.015238597989082336,0.021656304597854614,0.014521345496177673,0.02765529230237007,0.012231705710291862,0.012231705710291862,0.011920418590307236,0.011343076825141907,0.009467478841543198,0.0,0.023408962413668633,0.02497503161430359,0.012231705710291862,0.007536918856203556,0.012231705710291862,0.012231705710291862,0.013744115829467773,0.02193499356508255,0.012987013906240463,0.01918536052107811
TUN,0.019936203956604004,0.023408962413668633,0.023408962413668633,0.023408962413668633,0.049536339938640594,0.023408962413668633,0.023408962413668633,0.023408962413668633,0.020562298595905304,0.03664765506982803,0.019994664937257767,0.023408962413668633,0.01514577865600586,0.023408962413668633,0.015809986740350723,0.023408962413668633,0.022380001842975616,0.023408962413668633,0.023408962413668633,0.036921143531799316,0.01865217834711075,0.023408962413668633,0.017261996865272522,0.023408962413668633,0.02178395539522171,0.023408962413668633,0.023408962413668633,0.021596308797597885,0.019994664937257767,0.023408962413668633,0.026159748435020447,0.023408962413668633,0.023408962413668633,0.023056648671627045,0.02178395539522171,0.023408962413668633,0.023408962413668633,0.023408962413668633,0.023408962413668633,0.020520392805337906,0.023408962413668633,0.04323633760213852,0.023408962413668633,0.023408962413668633,0.020562298595905304,0.01865217834711075,0.021054212003946304,0.01514577865600586,0.017529260367155075,0.02765529230237007,0.023408962413668633,0.020562298595905304,0.023274216800928116,0.017993703484535217,0.023408962413668633,0.023408962413668633,0.0,0.02497503161430359,0.023408962413668633,0.023408962413668633,0.023408962413668633,0.023408962413668633,0.017529260367155075,0.0147089883685112,0.017529260367155075,0.016059208661317825
TUR,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.049536339938640594,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.034013599157333374,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.03578510880470276,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.026159748435020447,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.04323633760213852,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02765529230237007,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.0,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359,0.02497503161430359
TWN,0.01088368333876133,0.013785673305392265,0.01049855537712574,0.005409015342593193,0.049536339938640594,0.00679779052734375,0.008687401190400124,0.005409015342593193,0.008797042071819305,0.03664765506982803,0.020329251885414124,0.005409015342593193,0.021019741892814636,0.005409015342593193,0.013152360916137695,0.016051094979047775,0.018918372690677643,0.005409015342593193,0.005409015342593193,0.036921143531799316,0.011680524796247482,0.014337301254272461,0.017261996865272522,0.009205604903399944,0.009817744605243206,0.016562385484576225,0.00751563161611557,0.011146105825901031,0.006576180458068848,0.01222609169781208,0.026159748435020447,0.005409015342593193,0.005409015342593193,0.023056648671627045,0.013340599834918976,0.005409015342593193,0.007848795503377914,0.012499092146754265,0.005409015342593193,0.008183520287275314,0.00616881251335144,0.04323633760213852,0.005409015342593193,0.005409015342593193,0.0049325767904520035,0.02439006417989731,0.015238597989082336,0.018986277282238007,0.014521345496177673,0.02765529230237007,0.0049325767904520035,0.007906388491392136,0.007957890629768372,0.009898100048303604,0.006556730717420578,0.012231705710291862,0.023408962413668633,0.02497503161430359,0.0,0.0149159487336874,0.005409015342593193,0.005409015342593193,0.013744115829467773,0.02193499356508255,0.012987013906240463,0.01918536052107811
UKR,0.008582353591918945,0.010731566697359085,0.012920327484607697,0.0149159487336874,0.049536339938640594,0.013256281614303589,0.010077640414237976,0.0149159487336874,0.012840267270803452,0.03664765506982803,0.020329251885414124,0.0149159487336874,0.013547383248806,0.0149159487336874,0.014029182493686676,0.011684063822031021,0.018918372690677643,0.0149159487336874,0.0149159487336874,0.036921143531799316,0.010815300047397614,0.014337301254272461,0.017261996865272522,0.0149159487336874,0.0149159487336874,0.009571433067321777,0.009579245001077652,0.011146105825901031,0.0149159487336874,0.006911253556609154,0.026159748435020447,0.0149159487336874,0.0149159487336874,0.023056648671627045,0.010448820888996124,0.0149159487336874,0.0149159487336874,0.006911253556609154,0.0149159487336874,0.0149159487336874,0.01061924546957016,0.04323633760213852,0.0149159487336874,0.0149159487336874,0.0149159487336874,0.01767009310424328,0.015238597989082336,0.021656304597854614,0.014521345496177673,0.02765529230237007,0.0149159487336874,0.0149159487336874,0.013916116207838058,0.011984247714281082,0.012840267270803452,0.007536918856203556,0.023408962413668633,0.02497503161430359,0.0149159487336874,0.0,0.0149159487336874,0.0149159487336874,0.0149159487336874,0.02193499356508255,0.0149159487336874,0.01918536052107811
URY,0.01088368333876133,0.013785673305392265,0.01049855537712574,0.0013304539024829865,0.049536339938640594,0.006819726899266243,0.008687401190400124,0.0045809317380189896,0.009679516777396202,0.03664765506982803,0.020329251885414124,0.006140499375760555,0.021357564255595207,0.002228330820798874,0.014029182493686676,0.016051094979047775,0.018918372690677643,0.0029923636466264725,0.0038742851465940475,0.036921143531799316,0.011680524796247482,0.014337301254272461,0.017261996865272522,0.010257020592689514,0.010397378355264664,0.016562385484576225,0.00751563161611557,0.011146105825901031,0.006576180458068848,0.01222609169781208,0.026159748435020447,0.003936635330319405,0.005634469911456108,0.023056648671627045,0.01456758938729763,0.004208225756883621,0.008328908123075962,0.012499092146754265,0.001090372446924448,0.008183520287275314,0.00888265110552311,0.04323633760213852,0.006911693140864372,0.0049366760067641735,0.005098208785057068,0.02439006417989731,0.015238597989082336,0.02415379323065281,0.014521345496177673,0.02765529230237007,0.00588833075016737,0.007906388491392136,0.007957890629768372,0.013597514480352402,0.006556730717420578,0.012231705710291862,0.023408962413668633,0.02497503161430359,0.005409015342593193,0.0149159487336874,0.0,0.004154506605118513,0.013744115829467773,0.02193499356508255,0.012987013906240463,0.01918536052107811
USA,0.01088368333876133,0.013785673305392265,0.01049855537712574,0.0039768097922205925,0.049536339938640594,0.006819726899266243,0.008687401190400124,0.004154506605118513,0.009679516777396202,0.03664765506982803,0.020329251885414124,0.005952769890427589,0.021357564255595207,0.0039768097922205925,0.014029182493686676,0.016051094979047775,0.018918372690677643,0.0039768097922205925,0.0038742851465940475,0.036921143531799316,0.011680524796247482,0.014337301254272461,0.017261996865272522,0.00866622757166624,0.009278367273509502,0.016562385484576225,0.007332324981689453,0.011146105825901031,0.006576180458068848,0.01222609169781208,0.026159748435020447,0.0037171496078372,0.004540914669632912,0.023056648671627045,0.01456758938729763,0.0035871993750333786,0.008328908123075962,0.012499092146754265,0.004154506605118513,0.008183520287275314,0.00749380886554718,0.04323633760213852,0.003938041627407074,0.004843301139771938,0.005098208785057068,0.02439006417989731,0.015238597989082336,0.02415379323065281,0.014521345496177673,0.02765529230237007,0.00588833075016737,0.007906388491392136,0.007957890629768372,0.013597514480352402,0.006556730717420578,0.012231705710291862,0.023408962413668633,0.02497503161430359,0.005409015342593193,0.0149159487336874,0.004154506605118513,0.0,0.013744115829467773,0.02193499356508255,0.012987013906240463,0.01918536052107811
UZB,0.011531811207532883,0.013785673305392265,0.013613216578960419,0.013744115829467773,0.049536339938640594,0.013744115829467773,0.013613216578960419,0.013744115829467773,0.011531811207532883,0.03664765506982803,0.013744115829467773,0.013744115829467773,0.01909010484814644,0.013744115829467773,0.011531811207532883,0.016051094979047775,0.018918372690677643,0.013744115829467773,0.013744115829467773,0.02997695654630661,0.011680524796247482,0.013744115829467773,0.017261996865272522,0.013744115829467773,0.01185346394777298,0.016562385484576225,0.013744115829467773,0.012197107076644897,0.011531811207532883,0.013744115829467773,0.024500325322151184,0.013744115829467773,0.013744115829467773,0.023056648671627045,0.01456758938729763,0.013744115829467773,0.013744115829467773,0.013744115829467773,0.013744115829467773,0.011531811207532883,0.013744115829467773,0.04323633760213852,0.013744115829467773,0.013744115829467773,0.011531811207532883,0.02439006417989731,0.015238597989082336,0.016573641449213028,0.011531811207532883,0.027491413056850433,0.013744115829467773,0.011531811207532883,0.013744115829467773,0.011531811207532883,0.013744115829467773,0.013744115829467773,0.017529260367155075,0.02497503161430359,0.013744115829467773,0.0149159487336874,0.013744115829467773,0.013744115829467773,0.0,0.016381755471229553,0.012368585914373398,0.01749497838318348
VEN,0.02193499356508255,0.02193499356508255,0.02193499356508255,0.02193499356508255,0.049536339938640594,0.01876654475927353,0.02193499356508255,0.02193499356508255,0.01950041949748993,0.03664765506982803,0.016228612512350082,0.02193499356508255,0.020244963467121124,0.02193499356508255,0.01796995848417282,0.02193499356508255,0.02193499356508255,0.02193499356508255,0.02193499356508255,0.030921459197998047,0.02193499356508255,0.02193499356508255,0.015634767711162567,0.02193499356508255,0.02193499356508255,0.02193499356508255,0.02193499356508255,0.016228612512350082,0.01796995848417282,0.02193499356508255,0.02193499356508255,0.02193499356508255,0.02193499356508255,0.023056648671627045,0.02193499356508255,0.02193499356508255,0.02193499356508255,0.02193499356508255,0.02193499356508255,0.016381755471229553,0.02193499356508255,0.04323633760213852,0.02193499356508255,0.02193499356508255,0.02193499356508255,0.02193499356508255,0.01796995848417282,0.016573641449213028,0.016228612512350082,0.023443125188350677,0.02193499356508255,0.016228612512350082,0.02193499356508255,0.02193499356508255,0.02193499356508255,0.02193499356508255,0.0147089883685112,0.02497503161430359,0.02193499356508255,0.02193499356508255,0.02193499356508255,0.02193499356508255,0.016381755471229553,0.0,0.01467282697558403,0.016228612512350082
VNM,0.012368585914373398,0.013785673305392265,0.012987013906240463,0.012987013906240463,0.049536339938640594,0.012987013906240463,0.012987013906240463,0.012987013906240463,0.011448606848716736,0.03664765506982803,0.014832057058811188,0.012987013906240463,0.021357564255595207,0.012987013906240463,0.012368585914373398,0.016051094979047775,0.018918372690677643,0.012987013906240463,0.012987013906240463,0.036921143531799316,0.012368585914373398,0.014337301254272461,0.017261996865272522,0.012987013906240463,0.012670263648033142,0.016562385484576225,0.012987013906240463,0.012368585914373398,0.010822512209415436,0.012987013906240463,0.026159748435020447,0.012987013906240463,0.012987013906240463,0.023056648671627045,0.01456758938729763,0.012987013906240463,0.012987013906240463,0.012987013906240463,0.012987013906240463,0.012368585914373398,0.012987013906240463,0.04323633760213852,0.012987013906240463,0.012987013906240463,0.012368585914373398,0.02439006417989731,0.015238597989082336,0.01890464499592781,0.012368585914373398,0.02765529230237007,0.012987013906240463,0.011470861732959747,0.012987013906240463,0.010101012885570526,0.012987013906240463,0.012987013906240463,0.017529260367155075,0.02497503161430359,0.012987013906240463,0.0149159487336874,0.012987013906240463,0.012987013906240463,0.012368585914373398,0.01467282697558403,0.0,0.01749497838318348
ZWE,0.01918536052107811,0.01918536052107811,0.01918536052107811,0.01918536052107811,0.049536339938640594,0.01749497838318348,0.01918536052107811,0.01918536052107811,0.01918536052107811,0.03664765506982803,0.017238104715943336,0.01918536052107811,0.01918536052107811,0.01918536052107811,0.019130699336528778,0.01918536052107811,0.01918536052107811,0.01918536052107811,0.01918536052107811,0.02997695654630661,0.01918536052107811,0.01918536052107811,0.017261996865272522,0.01918536052107811,0.018467769026756287,0.01918536052107811,0.01918536052107811,0.017238104715943336,0.019130699336528778,0.01918536052107811,0.026159748435020447,0.01918536052107811,0.01918536052107811,0.023056648671627045,0.01918536052107811,0.01918536052107811,0.01918536052107811,0.01918536052107811,0.01918536052107811,0.01754249632358551,0.01918536052107811,0.04323633760213852,0.01918536052107811,0.01918536052107811,0.01918536052107811,0.016233764588832855,0.015238597989082336,0.01918536052107811,0.016725696623325348,0.02765529230237007,0.01918536052107811,0.01749497838318348,0.01918536052107811,0.01918536052107811,0.01918536052107811,0.01918536052107811,0.016059208661317825,0.02497503161430359,0.01918536052107811,0.01918536052107811,0.01918536052107811,0.01918536052107811,0.01749497838318348,0.016228612512350082,0.01749497838318348,0.0
